Date,Close,High,Low,Open,Volume,log_return,log_price,FD_log_price,FD_log_return,FD_log_return_mean_5d,FD_log_return_mean_10d,FD_log_return_mean_20d,FD_log_return_mean_50d,FD_log_return_mean_100d,FD_log_return_std_5d,FD_log_return_std_10d,FD_log_return_std_20d,FD_log_return_std_50d,FD_log_return_std_100d,realized_vol,parkinson_vol,cusum_event,vol_price_ratio,vol_trend,vol_shock,shannon_entropy,lz_complexity,max_entropy
2019-01-21,3576.032470703125,3608.8408203125,3558.537109375,3600.372802734375,5004347059,-0.0069614439036556,8.182009216426431,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.029848594272636936,0.022272681858806875,1,721371324552.4453,-0.7589102300222904,0.925401121467888,,,
2019-01-22,3604.5771484375,3620.74658203125,3539.721435546875,3575.081298828125,5313623556,0.0079505305564726,8.189959746982904,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.029136610054070547,0.021831497529855318,1,665682427742.605,-0.17167034795588718,0.9836625647670137,,,
2019-01-23,3585.123046875,3623.06787109375,3565.31396484375,3605.55712890625,5433755649,-0.0054116718394485,8.184548075143455,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.028216820465239413,0.02130860006519233,1,1006800102263.9556,0.06027100237780019,1.0055524453629154,,,
2019-01-24,3600.865478515625,3616.08740234375,3569.0927734375,3584.500244140625,5262869046,0.004381431105509,8.188929506248964,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.027518596851987074,0.02079085921619483,1,1198546294513.2788,-0.2748544344815307,0.9753414358165746,,,
2019-01-25,3599.765869140625,3612.927734375,3575.597412109375,3607.390380859375,5265847539,-0.0003054202695444,8.18862408597942,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02678595416586759,0.02028686864578178,1,17243949578288.65,-0.26141422416313104,0.9771331795892897,,,
2019-01-26,3602.46044921875,3654.93310546875,3593.345947265625,3599.71533203125,5098183235,0.0007482631299655,8.189372349109385,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02612252393156213,0.019904452952386634,1,6810807425231.734,-0.596333310030607,0.9485814706028115,,,
2019-01-27,3583.9658203125,3612.67138671875,3567.245849609375,3604.687255859375,5570752966,-0.005147111803204,8.184225237306181,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02607811616824628,0.01983527228314617,1,1085094344639.7573,0.38596805375847437,1.033220454174889,,,
2019-01-28,3470.450439453125,3586.7509765625,3439.23291015625,3584.283203125,6908930483,-0.0321855631491487,8.152039674157033,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.026664619047701472,0.020284423822914503,1,218132296421.23962,2.5041426709567336,1.262652996505912,,,
2019-01-29,3448.116943359375,3476.0654296875,3400.81982421875,3468.8701171875,5897159493,-0.0064561266610709,8.145583547495962,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.026589956383116876,0.020439895791702335,1,916372415142.5736,0.6718840666295888,1.0701056659064372,,,
2019-01-30,3486.181640625,3495.1748046875,3429.387939453125,3443.89697265625,5955112627,0.0109787829709535,8.156562330466915,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.01791340552152862,0.015022705053512319,1,539447998377.11426,0.9986730645262023,1.0897083630433124,,,
2019-01-31,3457.792724609375,3504.804931640625,3447.915771484375,3485.4091796875,5831198271,-0.008176606850343,8.148385723616572,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.017913099115009216,0.015019846729046984,1,716075821423.2589,0.706912948915442,1.0641858269110842,,,
2019-02-01,3487.9453125,3501.9541015625,3431.591552734375,3460.547119140625,5422926707,0.0086823825336512,8.157068106150223,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.018079843179468136,0.015175736642122434,1,621882160880.2849,-0.18902211456003723,0.98388825426884,,,
2019-02-02,3521.060791015625,3523.287353515625,3467.57470703125,3484.6259765625,5071623601,0.0094494781257736,8.166517584275997,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.01703129343762289,0.014544810997352258,1,534177567675.05817,-1.0429412665062334,0.916904305113783,,,
2019-02-03,3464.013427734375,3521.38818359375,3447.92431640625,3516.1396484375,5043937584,-0.0163344382344483,8.150183146041549,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.014094043212759366,0.013326912941034566,1,311320450899.60785,-1.0092455950736574,0.9169338489938118,,,
2019-02-04,3459.154052734375,3476.223876953125,3442.5869140625,3467.211669921875,5332718886,-0.0014038013125414,8.148779344729007,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.013504195503922508,0.012878915395448472,1,3801437392141.247,-0.34771841672619663,0.9712362928012465,,,
2019-02-05,3466.357421875,3478.148193359375,3451.93701171875,3454.950927734375,5227549545,0.0020802425249577,8.150859587253965,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.013379683032170488,0.012722365722504056,1,2510339098474.72,-0.5567513915287121,0.9535313300731401,,,
2019-02-06,3413.767822265625,3469.091796875,3398.5654296875,3469.091796875,5482196038,-0.0152876937500927,8.135571893503872,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.013485099568125906,0.012840861770000137,1,361349982993.73444,-0.002180521393788427,0.999818042249476,,,
2019-02-07,3399.4716796875,3427.945556640625,3394.218505859375,3414.929443359375,5004962683,-0.0041965833008426,8.13137531020303,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.013478154038191891,0.01280120282318857,1,1195132215945.3909,-1.0456577535297282,0.9127657334718637,,,
2019-02-08,3666.7802734375,3695.614013671875,3391.023681640625,3401.37646484375,7735623101,0.0756939360941562,8.207069246297186,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02184716221885021,0.01680747464510397,1,98377052857.41817,3.203011933316276,1.3882304351459636,,,
2019-02-09,3671.20361328125,3679.94140625,3646.559326171875,3671.5859375,6158833645,0.0012056010064362,8.208274847303622,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.020331192546453835,0.015792897964325897,1,5105438540694.024,0.8106001092820038,1.0995742450518022,,,
2019-02-10,3690.188232421875,3695.0361328125,3640.97998046875,3673.201416015625,6282256903,0.0051578999263508,8.213432747229973,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.020262998835851323,0.01580440005668678,1,1214848929600.166,0.8958147028851495,1.1089591332276583,,,
2019-02-11,3648.4306640625,3695.613037109375,3642.287841796875,3695.613037109375,6277056434,-0.0113803481619818,8.202052399067991,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02040324407314287,0.015631747064551733,1,554714287662.6438,0.809224885995302,1.0986984889589273,,,
2019-02-12,3653.528564453125,3668.5869140625,3618.556884765625,3642.751953125,6480384532,0.0013963105132095,8.2034487095812,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02035431986869134,0.015591509772480168,1,4637837507563.647,1.0014800976985085,1.123992299283615,,,
2019-02-13,3632.070556640625,3669.74658203125,3617.246337890625,3653.60400390625,6438903823,-0.00589054366087,8.19755816592033,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.020392605710781546,0.015612614524675935,1,1096314217361.4615,0.855197647408565,1.105522566499874,,,
2019-02-14,3616.880859375,3646.256591796875,3607.69775390625,3631.170166015625,6271044418,-0.0041908735831714,8.19336729233716,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.020418486094894096,0.015615588641216043,1,1499495045338.9658,0.5563239975436088,1.0674903560920483,,,
2019-02-15,3620.810791015625,3647.795166015625,3608.20654296875,3617.368408203125,6091952231,0.0010859628225894,8.194453255159749,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.020419070615601692,0.015517276848351674,1,5606679055879.882,0.24304663569831023,1.0283066813503179,,,
2019-02-16,3629.78759765625,3652.84130859375,3615.270263671875,3615.270263671875,5934744052,0.0024761573448373,8.196929412504586,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02038406243214794,0.015486316725972095,1,2393789480565.2856,-0.011258915415940379,0.998702270379329,,,
2019-02-17,3673.836181640625,3680.537353515625,3619.18212890625,3633.359375,7039512503,0.012062263719125,8.208991676223711,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.018987767573003574,0.01459840534346613,1,580085280062.5682,1.5686866280142555,1.1833132334240595,,,
2019-02-18,3915.71435546875,3936.6650390625,3669.982421875,3671.369873046875,9908216640,0.0637613818317888,8.2727530580555,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.023201151943417785,0.01712347140372436,1,150493796986.54358,3.3407775967067423,1.6112132497300427,,,
2019-02-19,3947.094482421875,4010.87939453125,3908.153076171875,3911.66162109375,9933626655,0.0079819551019113,8.280735013157411,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.023179408937023055,0.017287042815949814,1,1239550259084.5105,2.5505485246032658,1.564729291072925,,,
2019-02-20,3999.820556640625,4000.486328125,3926.246826171875,3946.68505859375,8693373948,0.0132697650984958,8.294004778255907,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.022974060937837992,0.017330320458158178,1,650789364696.8846,1.4745693985513901,1.3391785048241602,,,
2019-02-21,3954.1181640625,4010.009521484375,3940.108154296875,4000.2568359375,7775128102,-0.0114918902823291,8.282512887973578,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02334912103462529,0.017276793836380155,1,680470221766.4415,0.7787451595348975,1.1764130249157692,,,
2019-02-22,4005.526611328125,4006.538330078125,3950.81640625,3952.406494140625,7826525254,0.012917451356472,8.29543033933005,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.023386804944751857,0.01724654760026293,1,601982890252.1376,0.7319957377656382,1.1600132696454801,,,
2019-02-23,4142.52685546875,4166.2861328125,3968.726806640625,3998.916259765625,8922258316,0.0336308928630515,8.329061232193101,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02349377272788838,0.018220507534563453,1,260863353507.58826,1.326237690401782,1.2854717821041193,,,
2019-02-24,3810.427490234375,4210.6416015625,3793.708984375,4145.4580078125,10794227451,-0.0835645682052934,8.245496663987808,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.03128848171876764,0.022942354634382524,1,134644572621.35434,2.1400366668763526,1.49630564603813,,,
2019-02-25,3882.6962890625,3913.707275390625,3807.00244140625,3807.00244140625,9318796067,0.0187884471459778,8.264285111133786,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.03143375283881449,0.023218524027524008,1,491340623967.3936,1.139642621925264,1.2561595684330649,,,
2019-02-26,3854.35791015625,3891.578857421875,3837.986328125,3878.697265625,7931218996,-0.0073253992798107,8.256959711853975,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.031203914041514784,0.023129199054108398,1,1086671706429.8809,0.24292687290766843,1.0517557635329249,,,
2019-02-27,3851.04736328125,3888.802490234375,3787.058837890625,3857.479736328125,8301309684,-0.0008592791582575,8.256100432695717,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.031155011543396834,0.023363904437328876,1,9664934481612.809,0.39752412639946055,1.0772877493102537,,,
2019-02-28,3854.785400390625,3906.058349609375,3845.8212890625,3848.261962890625,8399767798,0.0009701838898461,8.257070616585564,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.026523316846218982,0.020415793610355917,1,8653713883560.116,0.43872452654687777,1.0853875963231712,,,
2019-03-01,3859.583740234375,3907.79541015625,3851.6923828125,3853.757080078125,7661247975,0.0012440007407157,8.25831461732628,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.026523219599328116,0.020471398405062468,1,6154725968664.082,-0.10467698474693948,0.9804417588183172,,,
2019-03-02,3864.4150390625,3874.607421875,3832.1279296875,3855.318115234375,7578786076,0.0012509840035566,8.259565601329836,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.026517015716350532,0.020429219635566074,1,6054471178508.078,-0.21186482033102352,0.9619086652241049,,,
2019-03-03,3847.17578125,3875.483642578125,3836.90576171875,3862.26611328125,7253558152,-0.004471006548913,8.255094594780923,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02637393668384163,0.020380095428481747,1,1625984106402.6807,-0.490432665911724,0.9149603915213984,,,
2019-03-04,3761.55712890625,3867.3818359375,3733.749755859375,3845.091552734375,9029175788,-0.0225063140968977,8.232588280684025,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.026968703767555415,0.0208386128148193,1,405715640988.8091,0.7207647369073731,1.120917032064053,,,
2019-03-05,3896.375,3903.916748046875,3745.18310546875,3759.83251953125,10174126415,0.0352136320131553,8.26780191269718,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.027928439176824957,0.021484333752717577,1,283868580895.5103,1.4061127660831492,1.23443497211575,,,
2019-03-06,3903.942626953125,3919.510498046875,3871.460693359375,3897.0810546875,9175291529,0.0019403387629406,8.269742251460121,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02787303030978556,0.021500748759672794,1,4724119826829.509,0.6031583420790352,1.093971144203215,,,
2019-03-07,3911.484375,3939.373291015625,3894.113037109375,3903.384765625,9584165519,0.0019299650258197,8.27167221648594,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02786931374501165,0.021506812513947905,1,4961188318788.146,0.8422588843357198,1.1194162797490312,,,
2019-03-08,3901.131591796875,3950.43212890625,3875.228515625,3913.225830078125,10638638944,-0.002650274711291,8.26902194177465,0.6805654997822366,-0.011462573287905,-0.0043637151286439,-0.0032516626591053,-0.0008092548853719,-0.0002881476170867,-0.0001174475847548,0.0068023499994326,0.0246393554790418,0.020869744902856,0.0444668715498403,0.056246636003987,0.02790627045663278,0.021616600600137804,1,4019486275744.7817,1.6284042582986302,1.20935572645311,,,
